anio,mes,folio,asesor,monto,diputado,tipo_informe,doc,formulario
2018,4,5700,ANA MARÍA GAJARDO FIGUEROA,1000000,Natalia Castillo Muñoz,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18134,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=5700&prmFecha=201804
2018,4,5706,CAROLINA CODOCEO OYANGUREN,1000000,Ricardo Célis Araya,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18140,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=5706&prmFecha=201804
2018,4,5908,JUAN LUIS TOBAR VALDIVIA,1350000,Andrés Célis Montt,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18404,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=5908&prmFecha=201804
2018,4,5755,ASESORIAS CRISTINA ZUÑIGA PAREDES EIRL,1000000,Daniella Cicardini Milla,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18205,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=5755&prmFecha=201804
2018,4,5781,PABLA FRANCISCA PASTENE IZARRAULDE,350000,Sofía Cid Versalovic,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18236,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=5781&prmFecha=201804
2018,4,5782,CLAUDIO ANDRÉS TOLEDO DÍAZ,650000,Sofía Cid Versalovic,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18237,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=5782&prmFecha=201804
2018,4,5797,FUNDACION JAIME GUZMAN,500000,Juan Antonio Coloma Alamos,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18259,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=5797&prmFecha=201804
2018,4,5668,MARCELO ANDRÉS PÉREZ QUILAQUEO,1000000,Miguel Crispi Serrano,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18093,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=5668&prmFecha=201804
2018,4,5730,MICHELLE ENRIQUETA ONFRAY VIVANCO,500000,Catalina Del Real Mihovilovic,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18178,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=5730&prmFecha=201804
2018,4,5715,JUAN PEDRO CLAVEL DUK,700000,Jorge Durán Espinoza,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18162,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=5715&prmFecha=201804
2018,4,5815,ALVARO RENATO UNDURRAGA JULIO,1000000,Eduardo Durán Salinas,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18288,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=5815&prmFecha=201804
2018,4,5743,PAMELA ANDREA OLAVARRÍA PONTICAS,800000,Francisco Eguiguren Correa,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18192,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=5743&prmFecha=201804
2018,4,5728,MIGUEL ANGEL DÍAZ OLEA,1000000,Fidel Espinoza Sandoval,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18176,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=5728&prmFecha=201804
2018,4,5713,MATÍAS ALFREDO TORRES RIVARA,1000000,Maya Fernández Allende,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18160,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=5713&prmFecha=201804
2018,4,5798,FUNDACION JAIME GUZMAN,500000,Juan Fuenzalida Cobo,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18260,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=5798&prmFecha=201804
2018,4,5790,FUNDACION JAIME GUZMAN,500000,Sergio Gahona Salazar,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18252,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=5790&prmFecha=201804
2018,4,5725,STEFANY ANDREA GÓMEZ CONTRERAS,1000000,Ramón Galleguillos Castillo,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18173,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=5725&prmFecha=201804
2018,4,5761,"SOCIEDAD CENTRO DE ESTUDIOS LEGISLATIVOS, ADMINISTRATIVOS, POLITICOS Y ECONOMICOS",1000000,Rodrigo González Torres,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18211,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=5761&prmFecha=201804
2018,4,5767,FUNDACION JAIME GUZMAN,1000000,Javier Hernández Hernández,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18218,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=5767&prmFecha=201804
2018,4,5749,IVÁN ANDREASS SILVA  ROCO,1000000,Marcela Hernando Pérez,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18198,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=5749&prmFecha=201804
2018,4,5758,FUNDACION JAIME GUZMAN,500000,María José Hoffmann Opazo,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18208,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=5758&prmFecha=201804
2018,4,5771,JOSÉ CARLOS MEZA PEREIRA,500000,María José Hoffmann Opazo,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18224,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=5771&prmFecha=201804
2018,4,5776,FABIOLA BEATRIZ RIVAS MIRANDA,1000000,Marcos Ilabaca Cerda,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18231,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=5776&prmFecha=201804
2018,4,5756,HUGO MONTES SORO,900000,Giorgio Jackson Drago,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18206,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=5756&prmFecha=201804
2018,4,5721,MÓNICA TAPIA AGUILERA,500000,Carlos Abel Jarpa Wevar,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18168,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=5721&prmFecha=201804
2018,4,5669,MARCO ZEPEDA RISSO,1000000,Pamela Jiles Moreno,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18095,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=5669&prmFecha=201804
2018,4,5806,FUNDACION JAIME GUZMAN,500000,Issa Kort Garriga,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18268,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=5806&prmFecha=201804
2018,4,5777,PAULINA FERNANDA ARIAS GARCIA,500000,Carlos Ignacio Kuschel Silva,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18232,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=5777&prmFecha=201804
2018,4,5816,MARCELO ANDRÉS PÉREZ QUILAQUEO,440000,Amaro Labra Sepúlveda,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18289,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=5816&prmFecha=201804
2018,4,5763,CRISTIAN ANDRES BARROS MUÑOZ,500000,Joaquín Lavín León,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18214,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=5763&prmFecha=201804
2018,4,5764,FUNDACION JAIME GUZMAN,500000,Joaquín Lavín León,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18215,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=5764&prmFecha=201804
2018,4,5750,ASESORIAS CRISTINA ZUÑIGA PAREDES EIRL,700000,Raúl Leiva Carvajal,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18199,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=5750&prmFecha=201804
2018,4,5803,LEONARDO BRUNO CONTRERAS NEIRA,1000000,Andrés Longton Herrera,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18265,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=5803&prmFecha=201804
2018,4,5742,PAMELA ANDREA OLAVARRÍA PONTICAS,750000,Karin Luck Urban,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18191,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=5742&prmFecha=201804
2018,4,5762,ROSA ESTELA VILLARROEL VALDÉS,550000,Carolina Marzán Pinto,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18212,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=5762&prmFecha=201804
2018,4,5810,FUNDACION JAIME GUZMAN,500000,Patricio Melero Abaroa,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18272,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=5810&prmFecha=201804
2018,4,5778,ALVARO JAVIER ROJANO ORELLANA,1000000,Fernando Meza Moncada,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18233,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=5778&prmFecha=201804
2018,4,5709,BÁRBARA LUA CASTILLO NAVARRO,1000000,Claudia Mix Jiménez,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18146,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=5709&prmFecha=201804
2018,4,5805,CAROLA ROSARIO LEIVA SILVA,500000,Manuel Monsalve Benavides,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18267,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=5805&prmFecha=201804
2018,4,5795,FUNDACION JAIME GUZMAN,500000,Celso Morales Muñoz,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18257,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=5795&prmFecha=201804
2018,4,5796,FUNDACION JAIME GUZMAN,500000,Cristhian Moreira Barros,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18258,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=5796&prmFecha=201804
2018,4,5793,FUNDACION JAIME GUZMAN,500000,Nicolás Noman Garrido,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18255,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=5793&prmFecha=201804
2018,4,5766,FUNDACION JAIME GUZMAN,1000000,Iván Norambuena Farías,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18217,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=5766&prmFecha=201804
2018,4,5712,DIEGO JAVIER RIVERA RAMÍREZ,700000,Daniel Núñez Arancibia,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18159,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=5712&prmFecha=201804
2018,4,5727,DIEGO JAVIER RIVERA RAMÍREZ,900000,Daniel Núñez Arancibia,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18175,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=5727&prmFecha=201804
2018,4,5760,MARIO GONZALEZ ACUÑA,1000000,Emilia Nuyado Ancapichún,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18210,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=5760&prmFecha=201804
2018,4,5768,EKHOS SPA,490000,Maite Orsini Pascal,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18220,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=5768&prmFecha=201804
2018,4,5753,LORENA GAETE ZUÑIGA,1000000,José Miguel Ortiz Novoa,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18202,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=5753&prmFecha=201804
2018,4,5744,AMORY ALEJANDRA LLANOS AVENDAÑO,777000,Andrea Parra Sauterel,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18193,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=5744&prmFecha=201804
2018,4,5784,FUNDACION JAIME GUZMAN,1000000,Guillermo Ramírez Diez,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18239,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=5784&prmFecha=201804
2018,4,5716,FRANCISCO CARRASCO MANQUILEPE,1000000,Jorge Rathgeb Schifferli,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18163,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=5716&prmFecha=201804
2018,4,5791,FUNDACION JAIME GUZMAN,500000,Rolando Rentería Moller,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18253,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=5791&prmFecha=201804
2018,4,5707,FUNDACION NODO 21,1000000,Camila Rojas Valderrama,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18143,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=5707&prmFecha=201804
2018,4,5717,JOSÉ ALEJANDRO BECERRA PINEDA,500000,Patricio Rosas Barrientos,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18164,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=5717&prmFecha=201804
2018,4,5780,NICOLÁS IGNACIO FACUSE VÁSQUEZ,250000,Patricio Rosas Barrientos,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18235,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=5780&prmFecha=201804
2018,4,5723,"CONSULTORA DE ASESORIA LEGISLATIVA, POLITICA Y JURIDICA CONSTRUYENDO FUTURO",1000000,Jorge Sabag Villalobos,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18171,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=5723&prmFecha=201804
2018,4,5787,LEONARDO BRUNO CONTRERAS NEIRA,1000000,Marcela Sabat Fernández,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18249,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=5787&prmFecha=201804
2018,4,5720,ASESORÍAS LEGISLATIVAS INTEGRALES SPA,1000000,René Saffirio Espinoza,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18167,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=5720&prmFecha=201804
2018,4,5719,"SOCIEDAD CENTRO DE ESTUDIOS LEGISLATIVOS, ADMINISTRATIVOS, POLITICOS Y ECONOMICOS",300000,Raúl Saldívar Auger,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18166,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=5719&prmFecha=201804
2018,4,5740,GASPAR RAMIRO ATHOS JENKINS PEÑA Y LILLO,700000,Raúl Saldívar Auger,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18189,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=5740&prmFecha=201804
2018,4,5801,FUNDACION JAIME GUZMAN,500000,Gustavo Sanhueza Dueñas,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18263,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=5801&prmFecha=201804
2018,4,5751,HERMES ORTEGA JARA,1000000,Juan Santana Castillo,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18200,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=5751&prmFecha=201804
2018,4,5817,GONZALO MIGUEL VALENZUELA OYARZO,1000000,Marisela Santibáñez Novoa,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18290,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=5817&prmFecha=201804
2018,4,5698,FRANCISCO JAVIER GÓMEZ CARRASCO,700000,Alejandra Sepúlveda Orbenes,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18130,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=5698&prmFecha=201804
2018,4,5698,FRANCISCO JAVIER GÓMEZ CARRASCO,1000000,Alejandra Sepúlveda Orbenes,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18131,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=5698&prmFecha=201804
2018,4,5901,CONSULTORÍAS COGITARI SPA,1500000,Alexis Sepúlveda Soto,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18394,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=5901&prmFecha=201804
2018,4,5741,JUAN CLAUDIO REYES SALDÍAS,1300000,Gabriel Silber Romo,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18190,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=5741&prmFecha=201804
2018,4,5752,HERMES ORTEGA JARA,750000,Leonardo Soto Ferrada,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18201,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=5752&prmFecha=201804
2018,4,5779,PAULINA GÓMEZ BARBOZA,1000000,Raúl Soto Mardones,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18234,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=5779&prmFecha=201804
2018,4,5788,INSTITUTO DE CIENCIAS ALEJANDRO LIPSCHUTZ (ICAL),1000000,Guillermo Teillier Del Valle,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18250,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=5788&prmFecha=201804
2018,4,5703,PAMELA ANDREA OLAVARRÍA PONTICAS,700000,Sebastián Torrealba Alvarado,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18137,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=5703&prmFecha=201804
2018,4,5689,IVAN ANDRES BALIC NORAMBUENA,500000,Víctor Torres Jeldes,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18119,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=5689&prmFecha=201804
2018,4,5792,FUNDACION JAIME GUZMAN,500000,Renzo Trisotti Martínez,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18254,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=5792&prmFecha=201804
2018,4,5772,SEBASTIAN MIGUEL AGUIRRE CABELLO,550000,Virginia Troncoso Hellman,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18225,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=5772&prmFecha=201804
2018,4,5783,FUNDACION JAIME GUZMAN,1000000,Ignacio Urrutia Bonilla,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18238,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=5783&prmFecha=201804
2018,4,5799,FUNDACION JAIME GUZMAN,500000,Osvaldo Urrutia Soto,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18261,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=5799&prmFecha=201804
2018,4,5726,FELIPE IGNACIO CABRERA VARGAS,1100000,Cristobal Urruticoechea Ríos,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18174,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=5726&prmFecha=201804
2018,4,5800,FUNDACION JAIME GUZMAN,500000,Enrique Van Rysselberghe Herrera,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18262,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=5800&prmFecha=201804
2018,4,5724,MONSERRAT ALEJANDRA MUNDACA MANTEROLA,700000,Daniel Verdessi Belemmi,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18172,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=5724&prmFecha=201804
2018,4,5770,MONSERRAT ALEJANDRA MUNDACA MANTEROLA,1000000,Daniel Verdessi Belemmi,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18223,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=5770&prmFecha=201804
2018,4,5667,MARCELO ANDRÉS PÉREZ QUILAQUEO,500000,Pablo Vidal Rojas,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18091,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=5667&prmFecha=201804
2018,4,5809,FUNDACION JAIME GUZMAN,500000,Gastón Von Muhlenbrock Zamora,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18271,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=5809&prmFecha=201804
2018,4,5773,"FUNDACION DECIDE DEMOCRACIA, PODER Y TERRITORIO",500000,Gonzalo Winter Etcheberry,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18226,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=5773&prmFecha=201804
2018,5,6006,FUNDACION JAIME GUZMAN,500000,Jorge Alessandri Vergara,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18536,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6006&prmFecha=201805
2018,5,5835,ANDRÉS SALVADOR SILVA LÓPEZ,1000000,René Alinco Bustos,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18312,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=5835&prmFecha=201805
2018,5,5828,PAULINA GÓMEZ BARBOZA,1000000,Jenny Alvarez Vera,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18303,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=5828&prmFecha=201805
2018,5,6009,FUNDACION JAIME GUZMAN,500000,Pedro Pablo Alvarez-Salamanca Ramírez,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18540,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6009&prmFecha=201805
2018,5,6001,FUNDACION JAIME GUZMAN,500000,Sandra Amar Mancilla,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18527,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=6001&prmFecha=201805
2018,5,5745,JUAN CLAUDIO REYES SALDÍAS,1300000,Gabriel Ascencio Mansilla,Informe Final,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18194,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=5745&prmFecha=201805
2018,5,5885,JUAN CLAUDIO REYES SALDÍAS,700000,Gabriel Ascencio Mansilla,Informe Parcial,https://www.camara.cl/verDoc.aspx?prmTipo=DOCDETALLEASESORIA&prmId=18371,https://www.camara.cl/verDoc.aspx?prmTipo=FORMULARIOASESORIA&prmId=5885&prmFecha=201805
